Gene Symbol,GSM155936,GSM155943,GSM155944,GSM155949,GSM155950,GSM155953,GSM155954,GSM155956,GSM155957,GSM155962
TACSTD2,3.4618559313322503,2.8500432800024,3.5083525857616698,3.51988152945939,3.45722654554463,3.77580910055703,3.4950811191839,3.5298584186405098,3.7246939229649003,3.42275776630138
MTOR,6.919423514144571,6.92746983824813,6.84324271528281,7.067993582402769,6.860217924745849,7.293462452346411,7.725516229029701,7.30701861041725,7.58195375084882,7.48686719280108
PDAP1,7.9772112221002995,8.12096357908809,7.959080398810269,8.41755719620353,7.341923499428099,7.97285345499938,8.192554202199322,9.075035175014321,8.477823014277481,7.8350082077090395
MGP,8.923571133213368,9.140622743876449,10.7893787710884,8.59804505397443,12.0852898700222,9.80087563914949,7.5884747910164,6.64340888497622,4.31939394071931,4.3743579011704705
LYPLA2,6.97271562667233,7.44936327931473,7.50520815499874,7.50791353873653,7.10375988590784,7.6306748449342505,7.87538690458646,7.7630994702651295,8.002010481804481,8.15320239862418
STAG1,6.641674628983389,7.43148088937436,7.51472983198841,7.09423606984577,7.60636079292354,6.91097245165513,6.78006070334556,6.76479199157246,7.720586291252871,7.413424837422191
CTSH,9.25299177572698,8.67581593117227,7.564164736352099,9.175072939703789,10.103877881149401,10.135773404459199,9.5545255405327,9.97607717641826,8.94224177501167,9.23752786846066
RER1,9.64602041159202,9.487600904382301,9.8629085153532,10.1777683340013,9.98006815532468,9.76054531674794,9.53144969447894,10.066654314757,10.037944978558698,9.79472614238897
NDUFA1,11.8783076926591,11.4437568553268,11.348136129519201,11.6229166279795,11.8351701057367,11.916898314337402,11.3018791099614,11.7122518476157,11.928270379168,11.7977344692646
LAMTOR5,10.6107849431561,9.99613448972071,9.99135177376779,10.387952685613401,10.1008331397825,10.7669098225555,10.216770104967,9.88351543265423,10.628062714923,10.614249727689401
RSRC2,8.14449000356562,8.02866307459782,8.10170259636401,8.0991742031072,8.00575926928868,7.058641195327571,7.5469021748137495,7.5517236400335,7.491460309214539,7.70986958291984
SMARCA5,8.52699993858693,8.25430113592867,7.741709662351741,8.38923122224195,8.312451897092,7.867303453759919,8.30838909124387,8.37947800923363,7.51560523222867,7.180207547770211
FNDC3A,9.049505528344259,8.99651585800948,9.987093437058151,10.6314681123532,9.91678115471233,8.37830786287091,9.32761102433357,8.4630297669671,10.407469599947099,8.96541490744932
FEZ2,7.63427379576833,7.70208955048293,6.907731922352589,7.96412134193596,7.77010883992464,8.250653717758121,7.16445444264598,7.34736447290408,7.50948999937917,7.73176704556146
POLR2G,10.2569634582093,10.3242368128788,9.1900814543014,9.46008109504877,9.011627016681471,10.5110014662968,10.2379986256194,9.87548520425201,10.450530823804,9.53613451591613
TAP1,7.833440411216531,7.6145331767630005,8.247951241785309,9.490339476541822,10.8764709023715,8.24384518045331,5.85586514988829,8.52187913755896,6.48689936332172,7.62406432950941
MTHFD1,8.640581164304558,9.34998001185174,12.0913461242449,10.950628795409902,10.1400500703257,8.48259420829441,9.65907541263994,8.28478709274292,8.79536110675425,10.1961225827804
PPP2R2A,9.20435350095427,8.51502563472971,8.698187217640719,7.69753058886445,8.422674522956129,6.3408257183988095,7.7319638564460496,8.49740079953877,8.82400723428145,6.7809399593637405
BCR,6.088561417038809,6.612737303731049,6.28222108594218,5.973285231843821,5.957643023331451,6.201884742839861,7.37068740680722,7.379638288708009,6.98815067719011,5.71277184232489
UBE4B,6.48122304562787,5.27303093137902,6.085647723036059,6.8066076186107995,6.16696243313553,5.28798196520939,7.335845870681781,6.228176067202929,7.291345700396401,6.42170804411711
SENP6,9.017660284481599,9.49925593535543,8.594264879219919,9.04601896831206,9.126761250421632,9.15028295071407,8.82797776313769,8.68758564196712,9.15126267694257,9.2866247546981
GTF3C1,6.984794393519371,6.1383598697279,6.37312267676777,6.58726746769686,5.49313171916021,6.78329948947737,6.82738716745774,5.45414956639375,5.836267532187411,5.80771555074112
GGPS1,6.176217040285501,6.6172808487487105,6.74218141543255,6.60719565592833,7.24936000565352,5.45285567088576,6.02778217375091,6.86392606459607,7.32759755217733,6.13145161180055
ACBD3,7.68925722111698,7.13911131446933,6.15008235475244,7.78698834533049,8.05607949411997,5.8083232636781705,7.196006976599031,7.85735278855057,8.20438040246567,7.66475303593841
ATP5PF,12.2537943134287,11.587444692534802,12.063644497655098,12.7264778891904,12.2677464566134,12.7783379577075,12.432359203124498,12.064830320615899,13.456213219182699,12.825680305229099
EHMT2,7.21007709890321,6.918553203376679,6.915377484574009,6.52522636747104,7.260910127307611,7.883596380187111,7.729946969856111,6.66566279626865,7.72845796247823,7.15201098316198
PKD1,3.24278235527281,3.44804194841604,3.57000138909575,3.251243417091,3.2615473632668,3.4510792022554906,3.29739246992167,3.34712702519899,3.2761735491457005,3.3214793469457202
CSK,7.59513810678497,7.289640838969821,7.9772570233968905,7.41233272996957,7.05735278949587,7.0644086566259405,7.16597221741348,7.13692961044789,7.45369041571203,7.447537872199
UNG,9.27871427648213,8.65885412451886,8.98907938594607,7.957728911646321,7.5940931569194605,8.411896502574741,8.97142859359047,8.25539687047364,8.756115941455821,9.470886596530539
BCKDHA,6.98124759892084,7.52011576114458,7.7893706193709,8.500037170981692,7.12913874022692,8.01746542763447,7.45005649389084,8.66085519025382,7.45688005589481,7.841287575323
CSNK1E,6.64962982846437,6.49387946060895,6.14623364139849,6.025471814621179,6.1186317423536805,6.13932828017581,6.659325213279389,6.487729114843019,7.19689223457434,6.39500280025852
UBE2B,10.868575655353501,10.832890014164699,10.4034062069166,10.4786887373184,10.6608516257599,10.1507881258183,10.0659546044191,10.0689528953089,10.5137868024684,10.540651150798599
PAM,8.57922918468169,8.33703310876718,8.86184063357606,8.14843082196228,9.456943694710949,7.839443167413419,8.77791609080523,6.773693095275591,7.7503318199921,7.82610353474906
PMF1,8.93318901732724,8.584274802487121,9.44137350375715,8.7090252072604,9.13130652274899,9.957162999219848,8.93842400824676,8.97055747121874,9.10029964876418,8.67371541130326
NR4A1,6.41063959979435,5.8293472684455505,6.43997878120509,5.4246366105298796,5.685158056316769,5.61796254339771,6.099903213403819,5.15557519871092,5.125547788567309,5.82519795039188
TRIM2,5.65816291596266,6.05269845802117,6.975630186280821,5.8762394312973605,5.45299071166983,5.86183629224025,5.42814239097833,7.84494423262633,6.651367470457081,4.73801657527251
COX5B,11.159682159816198,11.3996891488213,11.4386463284482,11.5640970793724,11.0407828658061,11.1411491984375,10.988798280334802,11.9219710712217,12.445984768394,11.2359663405247
HSF1,6.470405083816611,6.94871764126317,6.013352825227329,6.346705193350941,5.88449291397511,7.90429742661705,7.16099075656702,7.77340958365282,6.29939486964437,8.1256872594967
FABP5,11.420549772116301,10.1300041841886,8.66990549835733,8.72869943564588,11.152677790073302,11.214161241493,10.128149025286302,8.63246090131379,10.3932188255203,10.541241845795199
UBE2K,8.19589874113931,9.227038268459369,9.15039212413655,8.88466507263241,8.466300829179339,8.80914751581609,8.04137989331311,8.41256984680521,9.36296732937675,8.308202491024751
MATN2,5.4543733288142695,7.03548095268219,8.36320612759339,6.170275613879549,6.949581621421441,6.978630386594619,6.585422286490981,9.16673050643124,8.56617584369206,5.779787631245299
ITGAV,11.276013871984501,10.8136128669765,9.962255468471,10.5920084613073,11.0846223930294,11.676865045359099,10.0140623273975,11.4217387559715,10.1522341315721,9.72727892512018
PSMD12,9.859595350349938,9.38414049059451,8.52261291516997,9.37399396782432,9.87464175965592,9.62313892354892,9.41731034778305,9.14856047213806,9.262952218716741,8.97164126305506
GTF2F1,6.60300017589777,6.242579642118,6.238527028820981,6.666429960562541,5.94163454493325,5.40049352777467,6.11129427970459,6.01342876030678,6.71412185279119,5.24354722657759
CFB,11.865346644816801,13.8444507794611,14.2409403632081,14.1666966179143,13.3471922607615,13.5182597291531,12.2392971905037,13.518321209119598,10.5744989212822,14.103771358090999
MAML1,8.15893782299552,7.82840944357064,8.31581979545139,7.59099117246449,7.66708314927331,6.889254493254549,8.22538098380296,8.10493416409987,8.122439773508951,8.3098355617847
SEC24C,8.63307877655048,8.36338574790915,8.57263581056284,8.29567252198391,7.952805300842019,7.89235459376045,9.01810557275785,9.40767990395354,8.60921937686653,8.429394187187789
SPOCK1,5.195599575449901,4.51771662430591,2.68950716203506,2.57306181167594,3.17855211971446,2.60053143237212,4.90957631594827,2.57261322641662,2.58276793596694,5.27920011480926
MXI1,9.353446804286632,9.325352682057689,9.81419630706222,9.21428754632136,8.860307950677221,9.37564984030789,9.485700526827848,10.178415874383,8.304844115510809,9.47227858176294
