Gene Symbol,GSM155937,GSM155939,GSM155945,GSM155946,GSM155955,GSM155958,GSM155959,GSM155960,GSM155986,GSM155992
PMM2,7.60445686087386,7.668736098963151,6.933442808749219,7.009078388832131,7.20594960414628,7.099589773600579,6.39183472619645,7.663017214559081,6.09616695798707,6.754740553518269
KRR1,7.70958703057469,7.57531989513405,7.75651629343584,8.425123567862,8.78047743251355,7.36134727802076,7.361119140937201,8.06488823926839,8.940944867532071,8.70013796911442
KDM4A,5.90251741719792,5.684473728398991,5.7982708952717195,5.840551353912031,5.968040049411661,5.68088692071969,6.1127793537123205,6.537881538318829,6.4898303028676,5.8532920869904
MTFR1,9.76418656255057,7.214445411808519,8.74543903713405,7.87624679964918,8.75582895418021,9.377169309941369,8.07077034657568,7.286178845580451,7.42670085240069,8.25273165299789
RFC5,6.920555324721549,6.60105910615649,6.72286216474017,7.18409181122077,7.036865940027809,6.8325609409263395,7.045126210606611,7.192904288919769,7.50585917992987,7.5978290978269
MTMR2,5.202057198684081,6.37230963529933,5.85490577443981,7.55601549328297,6.3047994059755,5.51115489846984,6.3569202473883495,6.68563184733552,7.6242032720304795,7.04235979728254
CDK1,6.32534503589157,5.98545488996994,5.03499479273078,7.27189250424363,6.8637526518393805,7.07795861354022,5.081863668282129,7.16995505727592,8.464794856632508,8.24476340511975
MYO6,5.02962956756306,5.7326979277719605,5.50721110266772,4.7482035858847,5.852246092254879,3.8888795984418194,5.83646952807708,6.041939450728941,6.43324157350254,5.11306701431437
ST3GAL5,6.9039661761757,7.14585064971238,6.71564631257271,8.07800132557394,6.8719421898871,6.69625817165974,6.37533836850274,5.69996799072577,7.672842531681829,6.93848576021415
MAPK9,7.3694839326869594,7.812344192729451,6.85565339459468,7.82422050261808,7.16923354439374,7.88902323848614,7.74615150237839,7.866901797976401,7.87215772568831,7.99598191417321
APRT,8.30644453399287,7.77593943774041,7.98436718738518,8.168857613475138,7.277491990238089,8.77612702362212,7.21304587864599,7.7679063475777195,5.86612164836113,6.41752175389896
TLE1,5.53954658023841,5.29829173062012,5.41059889954259,4.53439782675858,4.11075577139962,5.5797473614661905,5.4489438878586,4.51064550409004,4.66809642634801,5.18286706276135
RABEP1,6.1128106239476105,6.261579706582661,6.6394506929970705,6.4515952297715,6.75726332001092,5.8299053592067,6.567473956049839,6.202284495349571,6.62611931358408,5.22739452868678
RFK,9.27605226871876,9.920851533758619,9.12211358686557,10.0013096655134,9.7120850106614,8.66196688254848,9.85922260868813,8.37295644966396,10.2453150103921,9.29654229628041
TSPAN31,7.8005116786215805,7.431706523966019,7.00802517132166,7.76838946407364,8.095296795524009,7.431706523966019,7.81725230418484,6.89229387146097,6.64883929880032,5.64325590376957
PAFAH1B3,5.96727468415051,4.71277184232489,4.763937350555111,5.451405656445991,4.44566711944994,5.9631388433824,5.53049217441265,5.426358694576519,5.65778003814414,7.00908958914144
CLK2,7.73585383988842,7.2172888882349895,7.69333361944305,7.45439800636813,7.34707208770046,7.2450772753596695,7.77193178415028,8.10600276505913,7.04703663869683,7.8053891996102
DVL1,8.52424002017148,8.40325067716487,8.52021400136999,7.56820695708567,8.16996006652064,8.392669466112581,7.28570737207698,8.98340978634249,7.5461999475387405,7.808771159327179
IL4R,6.18448065481702,8.126869637776,6.38092334609686,7.63242818289513,5.869525986399879,5.18945296764884,7.978447347020559,7.69124101791836,8.47495919304745,8.018456140568041
UPP1,4.64627788378955,6.27289847211107,5.32010554166929,6.1745082888906,4.664073184247719,4.776077661281111,5.55600322711079,4.966375091561839,5.6867274186578705,4.969436025439981
THOP1,6.01590116567834,6.28511735094962,7.0820851567642,6.90230275179148,7.39257502389379,7.69051487364117,6.26281460351798,6.21969321746075,8.40328050608796,7.4247037868311905
LGALS9,6.9926664779253205,7.001070353073441,6.532017665705889,7.70737984047352,5.449386391834509,7.89906080014925,6.54378198132391,6.01092302718479,6.3083863606829595,6.706558179524469
NOTCH3,4.14062325509056,4.12959625386078,4.14302600388997,4.116106871869359,3.85923410299505,4.1845262775527,4.15864401965648,3.98678407624647,4.02499334700345,4.09732425163334
CNOT3,5.41085325728042,5.317488590688019,4.95684192661427,5.27239650903748,5.031730421584481,6.066143021357981,6.012074729593589,6.25314026112898,5.82715848485085,6.93508252331866
FCGBP,4.02413347866071,4.81810918995253,4.24427058619503,3.5132127915732996,4.25595386461028,4.28649677208971,4.80877115932718,6.16612290259025,4.8811604688642,4.0516853187522
UVRAG,7.306872834869409,6.85177402293208,6.57737595342659,7.78053976747196,7.0955341646143,7.25357333506776,6.441285932104501,5.9813206755623,7.59473514435394,6.99620794626681
PDLIM5,8.60436789989375,8.1567303104529,7.43542024157698,8.58829862976675,9.127493996808061,7.48598222224792,9.36113449745025,7.620212492858401,8.35529382800411,7.0896252624009595
PEX5,8.4726664726183,8.457545045554381,8.77833672555926,7.55759389248881,8.19180936898646,9.052201217296,8.17734478501423,8.79623433517576,8.87901647463894,9.07511542148041
BRD3OS,4.75548582935078,4.41814271206825,4.77087132219082,4.7315688502296,5.333638404515099,6.17743947146176,5.451554020297969,5.36075755751194,4.31186635917966,4.74995253496128
NPRL2,8.161721440479571,7.73180776725769,7.69980840095,8.03615712451594,7.370975045420329,8.6166260304934,7.35734086306478,7.6793886086262795,7.27342264114565,7.76340493465796
EZH1,7.04152774268878,6.29670334205105,6.841105128110349,7.223026681276241,6.6491124398425,7.00221869092199,6.36863915715762,7.105426656991599,6.842589201249889,6.575853844843969
SCAF8,8.16841138165446,8.63481105017172,8.40853355083549,8.60442350114916,9.21571256709498,7.8520050814507405,8.05297010186942,9.188188247512699,10.005315768186001,8.84089119509475
CDK2AP2,8.33959171954261,7.975022516073941,7.43916599009474,8.328697364090349,6.97951093988832,7.90824248860848,8.01340084346275,7.75930899214892,6.888377963406779,9.809776165986301
PPIP5K2,8.34168782270768,8.5865921259442,8.76171743197705,8.93362574696677,8.9621643532187,7.56223479089378,9.24938133998482,8.504719693435419,9.183464183082359,9.15462826826745
TLN1,7.54965377039834,7.074976324768911,6.245103903631491,6.558754369663109,5.81330149552516,6.92116256220827,6.54371239516492,6.2901958312506405,5.60017755987592,7.835722001974349
FBXO11,7.97463255509506,8.223441857822879,8.91030393840288,7.92486593576596,8.38625482932315,7.230299097592191,7.81732906097495,8.5480049846917,9.106364024559019,9.45322741425361
CDH3,2.0811862136317303,2.10104154189449,2.11766180046556,2.06777293082924,2.10956783789103,2.16110406201169,2.12488392877099,2.1157623989437,2.10180805129148,2.09440499380133
C11orf49,6.12378205762612,6.576887904835809,5.2780293660440405,6.228722507620361,6.1407991019962,6.23769372632575,6.6235332995383605,6.13905604440505,6.137243241365531,6.35412770108245
DRAP1,8.25386638995826,7.72008689588974,7.57248802198523,8.38515921198318,7.43612851725925,8.00449577425266,7.92043027350515,8.16935883293456,7.74169618142534,8.264625564580639
HDDC2,7.01448920028724,7.88315034866992,8.02603646805503,8.382204665499371,8.442669855322519,7.756509621813151,7.265427519100981,7.037876361462099,7.91115826130396,7.67940972242107
DCTN6,8.542873231119009,8.589351529153639,8.318691929439339,9.26937217362462,9.78692628838192,8.59243834938745,8.077296415265879,8.05365441760314,8.979656693940429,8.043049163163849
FAM50A,8.87360406130756,8.78500446836211,8.31828068311142,8.14645157531692,7.32694175515069,8.42761455272411,7.846944557705469,8.33651102289706,7.24902809764737,6.462873583307201
ARHGEF9,5.13264264253962,5.86255801489791,5.50689069093963,6.195682245856349,4.204336381549471,4.55178668981222,5.694718646472349,4.03462951503941,4.53592852461697,4.56355475598621
MAP2K4,6.56955488897269,6.6622767209920095,6.65340402101055,6.3036949143998395,6.94457737394104,6.81107279585045,6.6498597194174005,5.437144493859839,5.49042893452058,5.16659494758693
DRG2,7.02939766829425,6.62745363118912,6.8062853856322505,6.396216014533461,6.212145183303161,7.419387198312861,5.98860062177731,5.777167188905881,4.9867749763947495,6.26260040494309
UNC119,5.8387299519210005,5.8926873065909895,6.44157311405441,6.26074832839645,5.19709478391513,5.63642741457795,6.47387618453546,5.71479501111816,8.0455904043541,7.575705629328509
