Gene Symbol,GSM155932,GSM155933,GSM155934,GSM155935,GSM155983,GSM155987,GSM155991,GSM155993
RPA2,6.88399952289621,6.70759380979369,7.21798676951157,6.9040866396817995,7.685638854910651,6.60343941300458,6.46378591466932,6.90519443224424
NDUFS5,11.4315602833472,11.060209548009,11.2654451008287,10.796672373380801,11.578735914168698,11.1371384490766,11.184373286925599,11.0803378816658
TSG101,9.60436604648166,9.165710992484929,9.587252463536402,9.21640393532593,9.286800308038641,9.26645159046647,9.10870478238816,8.94581836172608
TBCD,4.57933705923515,5.134939643492981,4.28415134103476,4.1795190121427,3.92245476988559,4.17368712896174,3.92037905892605,4.25791579132422
WSB2,9.78304897255201,9.121020583046311,10.042151828618199,9.58111017522555,9.95721814916694,10.5310987425722,9.873039547484948,9.25518440080133
MTHFD2,4.4452896975927505,5.02069775959462,5.867303453759919,4.1798215306933795,6.41557953518759,5.25327832938267,6.790993532921929,6.51085434589984
PSME2,12.390695626501,11.850276710214601,12.0277850759699,11.856227086048698,11.945388966101198,11.1294697823385,11.3592554020572,11.919053249159601
DAXX,4.96388098058626,5.92239054380257,5.78367141868165,5.7217417628072,6.37228525438983,6.703474506805531,7.69080118570112,6.930477155981059
TMEM106C,8.761145625213631,8.75434973087907,8.807557786784141,7.70116088538475,8.45352992536624,10.077803771816901,9.03730808648439,9.51421301767136
ELAC2,2.84016711109568,3.05771539177577,2.8087824836216497,2.80297898731132,2.7922410873587697,2.809056298591,2.8011089785081698,2.80538945758555
CLINT1,9.032971400354368,8.28986212394307,9.01630966405392,8.14086043889786,7.939402906795781,8.102626640295929,7.85161788135952,7.74238354811126
SNRPA,7.614709844115209,7.54297766982728,7.94256142148828,7.13003508330174,8.21597459825537,7.067703244373161,8.00238748706906,8.749664989224941
SCAMP3,7.8053763007837595,8.376620314860869,8.38653507018475,8.07068985805411,7.36095240255891,8.45177983376492,8.75046246930538,8.159800713614269
AZIN1,9.02011600721508,9.31973533624611,10.429866991382301,8.83729993898431,9.37170260223964,11.5461951233672,11.028410298926302,9.76895840752919
ADNP,8.14171377354941,8.35415679961374,8.332877968321,8.394882794254071,8.31586959765174,8.53917044569855,7.970934159630031,8.665257739473692
NCAPD2,3.8341044040015,4.00389901996943,4.86235715928367,4.68990854251448,5.02850727056764,4.98652925869961,4.233450953055271,5.205107042591821
RNF13,9.68195870083967,9.593796327790038,9.509972891309062,9.79400964502097,9.68756464748911,10.0247795358716,9.76795102609715,9.6043234173465
AIP,5.813355373045599,6.437264365214619,6.11922335665283,5.97312677556525,4.60653106129816,5.299321597525849,5.85211372861073,5.785537474313769
RELA,7.968620718366361,7.284171704238569,7.551077605513361,7.93032339026079,7.44537909590363,7.39811090469158,8.34257696741778,8.0432570025244
RNASE1,7.6319918663949,9.40410907747526,9.05515497372992,7.08301120655018,7.498697650785591,7.6185984033741105,9.265523629930051,9.051159989074419
ADAR,11.2165215562365,11.079578115976801,11.042172353174902,11.545596801039801,11.119602588728199,11.336272228360901,12.1233422271674,11.278025415481698
FBLN1,2.67254301582663,3.02474519019714,2.65388548871665,2.57984629924747,2.64346372334575,2.58109088772977,4.446269465563169,4.37708209227089
DHCR7,7.08647595496911,9.50084586214644,7.68211676495007,7.960395867287331,7.7522133678651395,8.0638264769831,8.232507270430121,8.013462259806559
AEBP1,6.69518652408659,8.085174992999491,7.1106973165449405,7.11036324336042,8.709638721115,7.48478262307787,9.78242167074576,9.894501002419
SMG7,2.8451628356946803,2.8251526562490805,2.57393433474697,3.18671764282754,2.752033488179,2.7585718183546,3.26186925978009,2.82748777632234
LBR,9.05432212715926,10.3519882336517,9.36274602234782,9.61701006489376,10.2933681849261,10.7229611828139,10.717359406548999,10.620073165444198
VARS1,5.41496761704533,5.150177831751781,4.18304180683835,4.87753813593467,3.8029376416440397,4.7572366471499405,3.9848262865025497,3.98725718945917
MYOF,5.56668731460924,7.02923200313464,7.0635245135420295,5.58622430692219,7.9654841728808705,7.207902610097509,7.80353703787742,7.11824550530537
SLC29A1,4.96263230631367,6.35048133491873,6.992224598994861,7.9053569172165705,5.173595193894401,5.25987505362916,5.73999117726099,6.06837200944626
TBCB,8.29131346495135,8.197211777616019,8.17325238433348,8.10219619346374,8.02241220296218,8.22205102899528,8.43148088937436,8.53821221678784
PRKAG1,7.96920806224028,7.63392519941743,8.16302063958079,7.932067078592861,7.0702605100832905,6.96228294654467,7.438484155695799,7.31233843931605
ATXN2L,5.71779704240741,5.727683615371981,5.546453097428019,5.54042720449144,6.40793902430667,6.146021786222611,5.79666523604637,5.7628856067011
VPS26A,9.95531570985101,10.0466329304539,9.79675023291752,10.0078682433333,9.35110266299257,9.817341853376279,9.69591380031549,9.536612457891989
ENG,4.583880073479519,5.56559108337919,4.76185436600513,4.23024144782464,3.74938409085269,4.27637755277364,3.98032697298222,4.23152457086024
SH3BP5,5.18672239615221,6.81868442466884,7.0847765046887305,6.635425017625701,8.02109657170972,7.81908056409096,8.31969921355722,7.79401289524551
C4orf46,11.059817619649198,10.7177192577939,11.131696223597801,11.517876034969499,10.031852803520401,10.8168076741069,10.639467334634698,11.382099806180902
TBC1D5,5.694952604246531,6.14950529542186,6.718786288667519,7.15166604953313,7.40856751638109,7.48607074373567,7.9892979857824695,7.866901797976401
NIPSNAP2,8.45977175946998,8.19171068673514,8.663910285171161,8.266594480844281,8.91694830949763,9.39515922167087,8.851683462878311,8.86327565925202
LPCAT1,5.535038926359969,5.33557972390505,6.05906103197261,6.54177965203712,6.73506178448043,7.316254374878089,7.2501183659108905,6.795364353935519
KRT5,2.63261488604011,2.3274804289314397,2.0358702024938,2.93140129748856,2.02941401289229,2.04996178295712,2.02899341187955,2.04081179173245
TIMM17A,10.3353345217621,10.0718377362196,10.0482688866024,9.60702694597559,6.9716814942923,9.47844606363557,9.19679144093255,8.848291176311099
RNF14,8.980136720814471,8.053605548670971,9.105630939812631,8.4073442526758,5.99430591200416,7.552515406767251,7.80205100880914,6.55695814323233
SCCPDH,10.2171579979041,10.6037190601972,9.99547038582395,10.6339941991312,8.25323293853803,10.5112683803265,9.977537524614949,9.54409700999233
SMARCD2,6.27208105998402,6.477104150384481,6.01473912735012,7.6292546077328005,6.52718452766441,7.2299435539880195,7.58476712253867,7.42673439291799
RTL8C,9.24839488990569,8.66100845516057,8.97619749625828,9.62752294110607,8.35893246055047,8.00303435607319,7.96701293750511,8.48041862646481
NET1,7.93583098185024,8.4326546391557,8.15264483727535,9.40898777384363,8.710214084075039,8.45490791466412,7.95418467570253,8.57112689761783
USO1,7.4826708387324405,7.72700827410089,8.37973791292069,7.84253891867594,7.55313775319614,8.26708629034088,8.26107943232032,7.35498101420328
HDAC2,7.827431629311071,7.84246349152891,7.640404021640849,8.044973267015889,7.98493676745697,8.48011160130934,8.46636201433747,8.55928913029476
PRKAB1,5.75871891021045,6.85587760511417,7.09555526219906,7.25267489271458,7.06970216663007,7.6974193840320995,7.49840247021354,7.459538177403821
SUPT7L,4.837484129515361,4.91338730931259,5.4734102813932894,4.38762447429819,5.34958112780572,5.695055645040389,4.55246314818334,5.26316589548327
EPCAM,3.83135031813718,7.90500785285383,5.453356246468509,2.5605755687289102,3.3184079560392403,3.0936277797817997,3.8459315735099304,3.8884607695580398
NEDD8,10.262905252547599,9.90464666289106,10.384298094112001,9.87433437128432,8.78320780205503,10.148794321424301,9.52809070511042,9.493136924267711
HSPB1,10.828088869710697,11.5363297918289,11.095337678540199,10.3502099170713,11.7698750260122,12.4841532397754,12.3055573417593,11.9749343539713
EFEMP1,4.594315645376731,10.146899560343599,8.98009101085002,7.6884391586686505,10.1362221531702,9.25058503327627,11.572558128710801,11.2420486711026
RYBP,8.23274708569248,7.52101931898394,7.96271674150995,8.73524460509736,9.16816815226822,9.39910485481956,9.41770275368046,9.286248166925711
BNIP3,10.006564520809698,9.71553306352658,9.86011392228,9.64184944865949,7.56528490337485,10.287631586364899,9.53245138743362,9.15939960936307
CAPG,5.70003459688877,5.9867977259164205,6.70593644433282,5.23637398340747,6.54096957513253,5.73438446921232,6.10552304018322,6.00284876246477
SH3GL1,6.82851734349962,6.83757747738058,6.38382523189925,6.119277316409759,7.41157877825682,6.142560477440011,7.18236455560887,6.842413204573309
COL3A1,8.28637293695397,11.0896358545256,10.6382548869445,8.38730652915425,11.056217714581802,10.681458050210301,11.488302104469499,10.556362352790199
CDC25B,7.233955148227531,5.64663502787359,7.320159710105321,8.05717405412508,7.831110859212379,7.5498616609589195,7.560844852311241,6.93769748904146
ATMIN,7.067068598597269,7.12865427712031,7.069648468370099,7.09479555470947,6.95150620265746,7.82625610536628,7.615931201352151,7.231355601940059
ZFR,6.99844375534508,6.93334837994717,7.096050966644889,6.9184816476298705,6.499284641293089,6.97993387180048,6.3040363930013,6.63133277831519
PLAT,3.53923327086604,6.74107592259865,6.08740980001645,5.799105443289889,7.785818612841481,6.16845149802601,7.857862838540161,7.002432496039719
LRRFIP1,8.14835963651895,8.05090976483606,8.258165556830221,8.89690149766942,8.40566907810666,9.083604311165661,8.47267865598199,8.483134567687019
FAM32A,8.785933014000701,8.49641840717814,8.04386394081982,8.803966409002609,8.88010999748852,8.79280005319731,8.4316062462819,8.45287543374128
GDI1,7.9407540474748,7.42046555911446,7.436286790167269,8.092159857812,8.36029842661805,7.54481764510365,8.835024003438368,8.24414497607429
NR3C1,10.4251109762081,10.0565564342297,10.2585778109442,10.3994167925793,9.644728756349679,9.951281800428589,10.407235892868199,10.6679630663972
TOMM34,7.164957193919849,6.4076603618429395,6.2345971189540395,6.79178802950006,6.37854977093555,6.970738638990571,6.8699207451097095,6.37856711045748
UBXN1,7.39094277280254,7.30349765998547,7.62871527975303,7.55665932090397,7.48104055611822,7.71074445501547,8.00128432842815,8.37860265582593
ABCE1,9.40812377842982,8.58908556661797,9.12266754267019,8.51782290003877,7.448479773331241,8.49417156691638,8.46744252448354,8.189167291235991
MPZL1,6.943347040264079,7.19183897234566,7.44731470025318,6.43090410726462,6.806478734055929,7.5254738277588995,7.924468115539839,7.16448461266353
PON2,12.236543441872099,12.477163765754499,12.413101630118302,11.724871924470598,12.122941206344098,11.868656673883901,12.227552771481,10.738066919321101
B4GALT1,4.36207707435258,3.9328832278980204,3.89271158919456,3.94212034944091,3.19883828493873,3.4753832512475498,3.8607344109864106,3.87727308892558
CEACAM5,3.5279836197477996,3.16461252652961,2.87355140320173,3.0316810248534103,3.00849764567338,2.8929621617929797,2.79068655773333,2.89292720078712
DCAF11,8.13508334128526,8.445424620692402,8.24819324858153,8.91447483061298,7.408380695983761,8.34248363296759,8.0261028833438,8.06478586984048
IL13RA1,9.743684941097301,10.080324555890801,10.274844027163699,11.1810342020537,9.5466764961779,10.369619155562699,11.338173677486699,9.97587662104977
FAM3C,10.6734592564507,11.132750331944699,10.155109149745801,10.5071306098796,9.68249604817349,9.59546076868958,10.3881141795194,9.42203532311644
RRM2,7.2361577365040395,5.534593921441999,9.14161160438288,6.46088178172994,7.87069761079918,7.598275867907651,6.46480057332137,6.9692771458017
B2M,14.893766046350699,14.783167072960401,14.565102078360301,14.8885815453764,14.508772784737598,14.6428019610441,14.5863648304881,14.5181060177737
IMPDH2,9.19740592689678,8.26095715847082,8.962794810753381,8.987127553674481,8.994211989234751,8.59926199531718,9.03473569715592,9.45831842875502
DCN,10.3731696694396,12.2850409218628,10.147980769178302,10.433731476641,9.70924582655193,9.951895180965481,11.2119916880404,11.919135207345299
ARAF,8.3389012525862,8.289599344258441,7.939167796582849,8.41604590619452,7.00960470939561,7.4093485033065996,6.970773144558329,7.08968881398235
PSRC1,3.32397526869577,3.1488592841286303,3.3358262239405,3.0769216045250203,3.1916084448034,3.0853141723124904,4.462981523557549,3.32099003820933
CKS1B,9.047033911317472,8.331051284435,8.8063369477456,8.54697546455426,6.771634722100821,9.16481644122233,8.86598374921024,7.6623052085429295
UBE2A,8.83647015926991,8.4039238084732,8.595921322793389,8.86014652087451,7.07429134536039,7.941528913607531,8.89879484218068,7.791937762636219
AKR1A1,9.92857611151315,10.755605331500401,11.046980726389402,10.9001800061989,10.645712464918999,10.816207686141802,10.3419746317469,11.0253749155918
UQCRC1,11.5156949110385,10.9189228515405,11.4232367426176,11.2706749331157,11.124341060466099,11.3068420834585,11.146320462477,11.0496988280455
CTDSPL,4.69918513788203,6.50446149653458,5.981151680211211,6.5671164449300194,7.9580828568235,6.36869327951051,7.287647745363799,6.79418189683192
DVL3,4.2214440529544,3.90574560330239,4.1767615788389705,4.1753489440718,4.4738842999816395,4.17609134834883,4.52532347720107,4.16702869106061
RPS4Y1,11.175618159663902,11.608254821977901,11.757081601381302,11.010884714485302,2.87543015726446,11.420491876205599,11.175792786103699,11.895651012416199
FARP1,7.19773764052328,7.56430956879716,6.70215882988446,6.824755126419539,8.82204496000873,7.72855999832503,7.38908491519698,7.58608165798499
GSPT1,9.64704822541445,9.06841285642996,8.672506668076151,8.47920226201019,7.279044069855599,8.07621167607477,7.9078160280485905,8.02553825590858
COASY,7.9620052492989,7.92526958147236,8.4570771218252,8.376663721286889,8.71551933576537,8.952607307625359,8.371881167890269,8.962682042712329
SEC63,8.422930964332991,8.39111037837437,8.3916560359723,9.04257320763802,7.88905975486143,8.882597200273949,8.43504096283797,8.01515297383227
SLC25A36,3.85269803505504,3.7318566317759903,5.468058664480469,5.407274563380599,7.4854670803765595,6.48558622328529,6.95442898437188,7.053274282269371
SLC20A1,9.4930948824781,8.39486136355995,9.10316976489774,7.42961596420174,9.61377841635083,9.43084348995766,10.184788580288402,9.246792843293491
GNG10,9.74363445614424,10.2378672114114,10.817007614658598,10.4616840703687,9.412317908873279,9.920565745166991,10.024557936494599,9.81158341558975
NSA2,11.010570064414699,10.124250579786901,10.897187473337901,10.1640395409124,9.61791921248459,10.197265847129302,10.854720366997002,10.35149140932
PRDX4,12.4979565931611,12.3143453244149,12.063927566692,12.240198035984001,10.665593518300199,11.5073635508378,11.5597499058813,11.071448954547801
AFF1,9.10147674563821,9.635057829725211,9.82983846312339,10.1670040956708,10.322074611162302,9.7520761848666,9.94935400117733,9.666046429408789
PKP4,5.95181156676271,5.8974122800164,6.64665230679664,6.937179584021549,5.604329348432049,6.552633750092231,5.85109187220382,5.54386084158015
MCM6,7.11258546312407,7.51532137683358,8.37097504542033,6.73264909174079,7.91421768011184,7.0255050356473605,7.47043925048847,7.49515948823388
ETFA,12.715357166700402,12.350903279423699,11.728349966679499,12.223175144753,9.83070533547486,11.4568266792392,11.6108356848599,10.3258900610398
CHMP1A,7.5458216835353396,7.286058680690941,7.240552850461951,7.8819459859276195,7.93602539966154,7.630980559265809,7.74404669823792,7.7354274025499
WDR82,9.31930406259066,9.1239713464861,9.63123345251624,8.94296600995764,10.0896358545256,9.223786942735849,9.58613984543896,9.837714649939231
DNPEP,7.65085788330545,6.653776599367791,7.29519036313147,7.920334989112001,6.75317662732212,6.42512692561781,7.30115777357175,6.77761697117882
CDK2AP1,9.69816464013124,9.693047809569679,9.76947257906189,8.91036390739535,9.83416446446639,9.19469776672594,9.795507222676669,9.286560071766301
PLK2,8.540697640484119,7.5346530558774605,8.502899413277,6.86806937940523,9.098821663409439,8.01316632064316,9.21438955368783,8.57856516366728
CPD,8.240051910537469,8.66340510994799,9.75488249279699,7.9768676660200795,7.99780611253841,8.07426458175099,8.78051352150195,6.57788497989653
HEXB,11.788453256961601,11.6845601637428,11.116811786472399,11.1535013654966,10.5455630173789,11.7141896980281,11.418680139736303,10.6429812906756
FURIN,8.5589066321442,8.56086013364078,8.78087108178327,9.156151352965939,8.99717101107886,8.86296274079685,9.957162999219848,7.83093345660288
CCT2,9.733186536201789,8.74414763753151,9.28863771587152,7.9895477736153,6.36793188820417,7.8115930481875395,7.9261180563623705,7.508468269052969
GNL2,8.873139545595029,7.905916447643981,8.953419489235971,8.114965594215679,9.027510721370051,9.23401744148368,8.9237998869797,8.63156269312254
CAPZB,8.59541041580347,8.24582838440382,8.66804464442686,8.53862351849213,9.41939351918135,8.661582162918709,9.147449170093,9.29430598649894
CIB1,9.658979049404499,9.66819892069789,9.79735512324837,9.02126317364853,9.34223471157615,10.013546005153,9.99166355768535,9.72106671060965
ARPC1B,8.82546446998466,9.26736490798632,8.70750753566016,8.00303997974924,9.74961638900412,10.1454864077159,9.92727722742847,9.529795574233711
GNPAT,8.483715026886,9.057455687695661,9.16463293940699,8.292008669791171,9.43776871470826,10.032693209760001,9.629502339491971,10.4765437062143
RNF41,5.42727093517358,5.421936894823201,5.40406521133257,5.2882256568359205,5.41811571944385,5.37376651722041,5.429030064197379,5.62704645939241
ACSL1,13.247200643924598,13.5464966030921,13.497689699248399,13.343810303829502,12.810828662185399,13.2414976029025,13.255298607139599,11.709174301336901
SETX,7.66772185219572,7.14112620200829,8.42508579257062,7.4411846577833,7.234587539401111,6.78059881915877,7.5312176858378,7.534505215243829
NDUFS2,10.779391059535902,11.003025920518,10.7935301566904,11.252819154059699,8.77413803024674,10.8985031387179,10.720611940456699,9.7690328166796
PGM1,11.0900859479528,11.0425007063784,10.9252206157698,11.105699027658801,8.69022151943219,10.3707200959015,9.80222068735199,10.1480061996315
NASP,4.08853173679768,3.08438917484162,4.989879243412269,5.00508554297662,4.62194050062056,4.43025181491261,3.3650345809492896,4.67512715647122
ATP6V1A,7.513135397117731,6.80013629870384,7.926426469008059,7.48162185827136,5.06718694356122,7.093253807556669,5.52804615231197,5.0432351261069295
CCZ1B,11.051290523624498,10.531693360861501,10.7724218028442,11.3305527981039,10.645172048730199,10.838455471628698,10.8241950393995,10.781703951950801
CCZ1,3.5384015853454502,3.2037649660186602,3.13597805118428,3.12323411775401,2.9379714326906097,3.11875672811242,2.92389458636427,3.0066911877640496
DELE1,5.97097556060116,6.16247995232703,6.305191707695639,5.770022919781259,5.70868662892421,6.04331169211681,6.33467195492083,6.566821241318901
PPP5C,6.864049918090269,6.37606807113369,6.67632383296977,6.05080422247076,5.27779138346034,5.92173384645773,6.0949728555763,5.88719380272427
WASHC5,6.560019420056679,6.921150658047191,7.3748569101880594,6.87461256057587,6.307614314862831,8.352122898773201,7.245961451554849,6.73964561444792
MED13,8.87180669375731,8.7684523235033,9.26407190900332,9.57315673928829,9.37366995946793,9.80804551140241,9.088189309859448,10.032279956394
CREBL2,7.7661843432662305,7.19626277359277,7.80578255842731,8.23166280344048,5.71561062292358,6.866450574279809,6.36774846556546,7.012535153247451
KIF5B,10.2615895786713,9.82037364927288,10.4169241668209,9.82388307849259,11.118662107414599,11.1399541764201,11.1472876167325,10.7048028152225
MORF4L2,12.4546463007626,12.3253925988846,12.565385352049502,12.897189364522701,12.4757688900295,12.4482892738658,12.8903972907164,11.9899479117065
EXT1,9.713206059364179,10.2899151350949,10.7948057312467,10.2486866268738,11.097274995980598,12.0245925636411,11.4404176060551,9.970954285250501
ST6GAL1,12.2939141607199,12.710582609231201,12.821809849633501,12.8876452111046,12.7142283426229,12.769939060091698,12.736936711798599,11.7291066175035
DYNLT1,10.6186791507516,10.2477139408043,9.6901481715587,9.94422009941184,9.77362387083442,10.818829794913302,10.6467836918378,10.1925270792598
NDUFA6,7.20107510068709,7.61009467874511,7.487164742748551,7.60552396497774,6.90787610054394,8.07992205948654,7.550716007560741,7.52932903482049
ACAA2,6.16548991905709,6.181450457577849,6.29064741159262,6.160448299409911,5.71499827066233,5.90821486258817,5.85982547024117,5.3371366110442695
SDHC,9.87935962986689,9.84800473365525,10.0439158741294,10.2870774540376,8.259517310069281,9.99232941585702,9.44084425755339,8.96343655330233
ST14,6.84818474524292,6.69322209061924,7.33564045970802,6.39033923146765,7.517661515288099,7.50459655913884,7.16335783721554,7.2184615235126195
PTPN12,9.12622693660508,9.279085869266051,9.400027653340269,8.7020826223598,8.831744261942369,8.673831990865201,9.261650690097289,8.67535725508942
TWF2,5.953314135209889,6.3685832867926,6.301896710176929,6.18163531107005,6.653447015731911,7.383790678812259,6.757916651109659,7.32227970895236
PTGR2,6.854644015829611,6.83383884355829,7.52247952881537,7.261417982751911,7.81551138735592,7.523460022915139,7.8216719535202195,7.238634023627349
TJP1,10.2845118198075,10.425467697187,10.2018543649592,10.4054712451042,10.3456713611506,10.775132869703901,10.920129510722198,10.8572579118033
EXT2,7.29618205761549,7.0736703017290905,8.07922342168053,7.3347291540789605,7.0572769650732505,7.3689952798807505,7.456099738986651,7.107551878018779
PPP1R15A,4.40161681497737,4.03195974139754,4.590608007200499,3.8788626410687597,5.2731055509632405,5.29904679393318,6.01013979173838,5.74728534389949
METAP2,4.37776927667525,4.01475697762654,4.2842253876709595,5.0925203715366605,4.30780008061057,4.36596543099523,4.19575703880899,4.35945791760215
MEST,7.67572420762111,9.41167833940411,9.45265514493875,9.490772674333689,8.81686845896612,7.970289991492571,8.77263458741253,8.20041803523986
EPHX1,11.980139577639198,13.829296601507199,12.9307521191986,13.7307354701703,12.9430953517188,14.019017289066902,14.5445298206332,14.2653000451668
LTF,2.6414651064231096,2.63290565278778,2.6041804708095295,2.6045387001309703,2.7271667898394303,2.59952251807211,2.9439981932473396,2.5653973292541403
LANCL1,5.02845422705857,4.782964147159809,5.994054683190121,4.83996966214039,3.3997316531179704,4.36407510703389,4.54562865348117,3.8117484452102204
EIF1,12.037258660688698,11.7032071406841,11.7391856918044,11.747723058443198,11.1549446556985,12.0230785813833,12.5994410074785,12.126017157886698
ALDOC,6.313115219561991,8.39051292593201,4.41681272489879,7.90037777825215,5.93885739242231,7.53452077812925,7.56433243574889,7.608188277174211
EFNA1,10.7692345288499,11.4942905932795,12.209770138882,10.357541008425,10.929546918795099,12.257110828080801,11.835260918627501,10.273679060174599
GET3,7.42483813005075,7.5856010525025495,6.769176663489139,7.2952087340404805,6.3956815034644405,6.910612752079389,7.66662168791145,7.159346624991961
ACAA1,9.13229664556572,9.44063042853522,9.42128011369292,10.3233588092221,9.11985155147735,9.6460456206895,9.64472695407013,8.68982330042935
SDHD,12.2478355624331,12.0587663205098,11.874343593888499,12.038174822056199,9.73256769468171,11.340695779788401,10.9966500191759,11.0547874411106
TMEM184B,5.754639016619559,5.97094566001896,6.809453032210589,6.5557425462940095,8.36652767436316,7.48361426947136,8.04287958782192,7.249274665173321
RPL38,8.11924722371731,7.962381284836,8.13092057658881,7.688690919601309,8.05851132420215,8.37625564931336,7.80884193470934,8.5242204274143
BCKDK,6.76970563184041,7.40489460923859,6.64656591011183,8.39796977238743,7.16157533329971,6.606579917208331,7.4421556024163795,6.6512526496256505
MAN2A2,7.87644941457828,7.71072379486246,8.12109831208698,8.202946586687371,8.22037349048665,8.27023925302448,7.8141658586079,7.61434912526325
RB1CC1,9.57693210798576,9.581966927804931,11.0205563714502,10.4327506689352,10.473310019494999,12.977889862762801,11.329594548579,10.634066826843801
SFRP1,2.7593284354370295,2.7702243614059197,2.71866410825817,2.6887040659096897,2.70886261682761,2.71535527891086,2.6998336589425804,2.6954616098429702
UBE4A,9.411038486277949,9.28961087068687,9.72253262462249,9.83176167658916,9.36934433448751,9.87278413623793,9.905578047916189,9.84331496068026
KDM5A,6.93022875705566,7.268546678671269,7.92135896668604,8.14988427061241,9.523710922310391,9.09800049075242,8.39444125767481,9.01900407990078
FIBP,8.32870633869761,8.204996554297098,8.12388860031309,8.36765936615452,7.05618248317261,7.55614581492208,8.24945482248897,7.81635010586978
HARS1,8.5480126936815,7.7490716193419305,8.5893702570618,8.52967260986744,8.78663556502775,8.49351924811896,8.559858864483159,8.40189494098292
SMS,9.430902017055052,9.28132269255046,9.43151222962242,8.91919704543997,9.196036493951551,9.60845813430665,8.967168607532631,9.38388785726019
ARHGAP35,6.9064096170940195,6.97087665631019,7.197177368688839,7.634876378279361,6.0143017265727,7.056951958116599,7.035876799043209,6.60436345170074
CBX6,5.61316621818962,5.6275689026884805,6.171843311417769,6.50554164349313,8.60964047443681,6.263975232089161,7.71667544180249,7.16456506295929
ZMYM4,6.04592780676725,6.91843394182688,7.2929105555348706,6.938450473699301,7.2076488687822,7.08147811202924,6.697273414680031,6.92756465259102
RAI14,8.18935017019567,8.09034005633474,8.611817877065741,8.74418128239337,8.89303147433789,8.70726939227779,9.15156458276884,8.998615814185479
ALDH3A2,10.19214483816,10.918035835028999,11.172258725956098,10.830649883917902,10.5732590086567,11.9252836773514,11.182884687058301,11.2607431542946
KPNA1,8.26017624257407,7.7869295546036605,7.9577869413970195,7.40999334768936,7.2090048907145,7.198297694860151,7.681617925959411,6.98390566262789
CTR9,10.1539826226801,10.0834660305421,10.140062855698199,9.803730754957991,9.93507810213445,10.1820218367159,10.1244444600086,9.453651323554599
SEL1L,10.524296837662598,10.976141634723302,11.288981392901402,10.840998165568,10.8436227483538,10.8173114712379,10.810603765676,10.806775151320501
PPFIA1,6.18712637151955,5.62220706559489,5.844774798738261,5.69310218751681,7.18215595380484,6.3343573190077604,5.935645966028769,5.278207827223031
LDLR,6.09590543704416,6.501144525031,5.84382811298933,5.6773898450820495,6.42796981749621,8.3205659085597,7.39381086938398,6.24124338526503
IDH3A,9.28541146687774,7.713111526007481,9.055643064184698,7.8764064380317,6.5000833941189,7.42344371037861,7.53835967805231,6.43714282890978
SDC4,11.4578989659762,11.0923739567385,11.2564504936779,11.395325266940999,11.2344821601205,12.3617272436034,12.2280310044605,11.235655267892499
HNRNPL,8.30190311020208,8.02366011077582,8.90929308582382,8.23501376795338,7.42535859189785,8.4018522871011,8.069610878398871,7.8944236961423
OPTN,8.71291212625268,8.582465681215089,8.01687512915159,8.651941437579241,8.024225473595099,8.19766393297499,7.7987957838204505,7.52473758701238
PLTP,6.39326345178474,7.42134955055969,5.98777788953387,5.472832157549679,6.479411662918019,5.976340721080629,8.38712986268147,6.73485862328637
BIRC2,9.91379447805876,10.0704832502925,9.9945514402371,10.316134425928698,8.96702446919431,9.5476136993572,9.40999546841244,9.434280020775061
NDUFAB1,11.942210246407402,11.387435783600301,10.7246076423021,11.403283702007402,9.26938853843775,11.1812454512095,10.641681492138801,10.5194298579995
COPS3,8.02974550322063,7.6624547589571295,7.47524704728784,7.90489950535949,7.53833639569678,8.220876473332071,7.52854787801133,7.746050703194361
IER2,8.34956432095686,8.97452070859944,8.49712531795743,9.40867789888202,10.0219515909625,9.37457873829763,9.982836751492801,10.288969861442599
SEC14L1,4.48126018668317,4.46018555764632,5.95044508448153,5.766245310817269,7.946701622347269,7.125547788567309,6.42423180710514,6.8619057520455895
TJP2,7.362899407067701,9.254322397316882,9.264951558934081,9.60763176852391,8.89875252616484,9.47081747029459,9.411377516658199,8.44780232758642
MX1,12.5537492735448,11.3394881705633,10.643134661857301,11.0629905306365,9.2796918246642,9.87747279900683,11.4285538451776,8.23061613014213
CTSL,10.8669543285501,10.418464054206,10.3337256054001,10.5830263376494,9.19342433135041,10.1482859050353,10.1002681061729,9.17525262304836
UQCR11,11.8447096869054,11.4386827108569,10.684213865205699,11.8583229728139,11.6310133105308,12.0249664838738,11.6823318799434,11.596157136701699
ARL2BP,7.531779121636269,7.14740846543931,6.977955313063211,7.319843698886389,6.29858500602712,7.321883009962879,7.31705981134153,7.26290290419904
PAF1,7.385750258551989,7.26864959899837,8.149045921257349,7.37323928539924,8.11821954480605,7.726592836659559,7.87544834266231,7.98487412465542
TSPO,5.7738644938833295,7.27962915142424,7.4125867822308695,6.12207423238027,5.957429441031059,7.51750404935101,7.46311561989236,7.008473442967841
PRMT2,5.78294056546982,5.7324917199496195,5.863755129311251,5.48056888338413,6.67424877406639,5.544911899965191,5.751886783973941,6.35166189455011
DGCR2,5.08976083572383,5.07694810517653,4.7672045478147504,5.03549634873728,4.02803865208383,5.305299343935349,4.3894429108759905,4.644779219262951
RALB,8.53617337890097,8.278166002364829,8.69964879351857,7.798886485945361,7.24043836524184,7.481363530674829,7.6081217293009695,7.40023904489449
